Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
612547,-7.41,6.31,8.79,-2.24,0.76,-1.51,fall_left
612567,-6.26,4.85,6.14,-1.86,0.11,-1.61,fall_left
612587,-3.22,5.64,5.40,-1.17,-0.16,-1.31,fall_left
612607,-2.10,5.82,4.75,-0.70,-0.10,-1.13,fall_left
612627,-2.85,5.09,5.78,-0.40,-0.35,-1.02,fall_left
612647,-2.58,5.92,6.31,-0.09,-0.54,-0.86,fall_left
612667,-2.77,6.70,6.88,0.15,-0.52,-0.75,fall_left
612687,-1.69,6.50,6.96,0.25,-0.27,-0.69,fall_left
612707,-0.95,6.08,7.07,0.29,-0.14,-0.61,fall_left
612727,-1.35,6.24,6.99,0.21,-0.22,-0.52,fall_left
612747,-2.01,7.06,6.93,0.09,-0.21,-0.50,fall_left
612767,-1.57,7.20,7.45,0.01,-0.12,-0.47,fall_left
612787,-1.67,6.48,7.43,-0.05,-0.05,-0.45,fall_left
612807,-1.20,6.58,7.11,-0.11,-0.09,-0.37,fall_left
612827,-0.75,6.35,7.15,-0.18,-0.14,-0.26,fall_left
612853,-0.69,5.99,7.49,-0.12,-0.07,-0.11,fall_left
612872,-1.09,5.64,7.74,-0.08,-0.06,-0.07,fall_left
612892,-1.28,5.72,7.45,-0.04,-0.01,-0.01,fall_left
612912,-1.07,5.79,6.96,0.11,-0.03,0.07,fall_left
612932,-0.89,5.88,7.00,0.18,-0.07,0.16,fall_left
612952,-0.91,6.31,7.34,0.22,-0.14,0.26,fall_left
612972,-0.85,6.23,7.26,0.26,-0.17,0.33,fall_left
612992,-0.37,6.12,7.02,0.31,-0.05,0.38,fall_left
613012,-0.43,6.22,6.91,0.39,-0.01,0.44,fall_left
613032,-0.35,6.34,6.61,0.43,0.03,0.48,fall_left
613052,-0.42,6.32,6.63,0.56,0.02,0.54,fall_left
613072,-0.35,6.52,6.68,0.60,0.02,0.55,fall_left
613092,-0.89,7.35,6.89,0.64,-0.08,0.59,fall_left
613112,-1.08,8.14,6.53,0.74,-0.13,0.63,fall_left
613132,-1.75,8.88,6.48,0.85,-0.24,0.76,fall_left
613152,-3.18,9.64,6.39,0.72,-0.78,0.86,fall_left
613263,0.38,8.60,5.73,1.98,-0.68,0.47,fall_left
613283,-0.14,7.42,5.99,2.03,-0.57,0.57,fall_left
613303,1.09,6.92,5.36,1.89,-0.32,0.74,fall_left
613323,1.43,7.04,3.84,1.70,-0.23,0.99,fall_left
613343,1.73,7.84,3.34,1.66,-0.21,1.24,fall_left
613363,1.81,8.84,1.97,1.38,-0.23,1.27,fall_left
613383,3.59,8.72,0.15,0.89,-0.12,1.23,fall_left
613403,3.37,9.10,1.67,0.43,-0.27,1.20,fall_left
613423,2.84,8.69,4.27,0.11,-0.34,0.98,fall_left
613443,2.48,6.89,3.15,0.53,-0.37,1.15,fall_left
613469,3.25,8.15,1.69,1.26,-0.68,1.50,fall_left
613488,4.98,8.53,2.34,1.42,-0.84,1.62,fall_left
613508,5.43,5.89,3.49,1.53,-0.99,1.83,fall_left
613528,6.14,5.44,2.26,1.62,-1.01,2.15,fall_left
613548,6.70,5.83,2.48,1.48,-1.16,2.13,fall_left
613568,6.36,6.71,3.40,1.17,-1.30,1.95,fall_left
613588,7.23,7.49,2.80,0.91,-1.45,1.66,fall_left
613608,7.93,7.24,2.34,0.77,-1.81,1.41,fall_left
613628,10.11,8.51,0.86,0.67,-1.77,1.26,fall_left
613648,11.20,8.33,-2.73,0.83,-1.15,1.43,fall_left
613668,10.73,8.68,-1.91,0.96,-0.27,1.39,fall_left
613688,10.50,10.59,-2.99,0.74,0.44,1.39,fall_left
613708,9.32,10.97,-3.07,0.36,0.56,1.23,fall_left
613728,8.41,9.80,-3.89,-0.02,0.86,0.89,fall_left
613748,8.45,8.42,-3.90,-0.31,1.28,0.40,fall_left
616846,10.30,-0.37,0.45,0.29,0.28,0.03,fall_right
616866,9.96,-0.15,0.88,0.27,0.38,0.00,fall_right
616886,9.98,-0.43,1.00,0.27,0.33,0.01,fall_right
616906,9.95,-0.96,0.31,0.34,0.14,0.06,fall_right
616926,10.60,-1.22,-0.01,0.37,-0.02,0.12,fall_right
616946,11.04,-0.26,0.34,0.27,0.06,0.16,fall_right
616966,10.59,-0.27,0.65,0.29,0.19,0.18,fall_right
616986,10.19,-1.02,0.31,0.44,0.26,0.22,fall_right
617006,10.37,-0.69,0.61,0.39,0.27,0.21,fall_right
617026,10.56,-1.12,0.25,0.48,0.27,0.14,fall_right
617046,10.73,-1.26,0.30,0.64,0.40,-0.07,fall_right
617066,10.03,-0.60,0.58,0.63,0.44,-0.14,fall_right
617086,9.96,-0.93,0.33,0.52,0.35,-0.09,fall_right
617106,10.46,-1.70,-0.11,0.53,0.23,-0.03,fall_right
617126,10.53,-1.98,-0.17,0.59,0.20,-0.01,fall_right
617146,10.25,-1.69,-0.28,0.44,0.50,0.09,fall_right
617166,10.10,-1.55,-0.42,0.50,0.55,0.10,fall_right
617186,10.09,-0.66,0.10,0.60,0.33,0.15,fall_right
617206,10.75,-0.29,0.00,0.64,0.24,0.23,fall_right
617226,11.15,0.14,0.53,0.68,0.24,0.24,fall_right
617246,10.95,0.80,0.34,0.74,0.30,0.22,fall_right
617266,10.64,1.32,0.53,0.72,0.35,0.24,fall_right
617286,9.30,1.45,1.07,0.62,0.21,0.22,fall_right
617306,8.55,1.27,1.09,0.49,0.02,0.12,fall_right
617326,8.95,1.30,1.25,0.37,-0.11,-0.08,fall_right
617346,9.24,1.34,0.98,0.22,-0.20,-0.16,fall_right
617366,9.62,1.07,1.20,0.07,-0.24,-0.20,fall_right
617386,9.99,0.84,1.03,-0.02,-0.18,-0.21,fall_right
617406,10.33,0.55,1.01,-0.16,-0.12,-0.22,fall_right
617426,10.75,0.16,0.91,-0.27,-0.02,-0.20,fall_right
617446,10.86,-0.28,0.83,-0.26,0.11,-0.19,fall_right
617466,10.48,-0.26,0.83,-0.29,0.15,-0.15,fall_right
617486,10.05,0.00,0.96,-0.21,0.19,-0.10,fall_right
617506,9.99,0.11,0.95,-0.09,0.21,-0.09,fall_right
617526,9.88,0.65,0.82,-0.05,0.13,-0.10,fall_right
617546,9.72,0.94,0.75,-0.04,0.03,-0.12,fall_right
617566,9.69,1.27,0.65,-0.07,-0.04,-0.16,fall_right
617586,10.06,1.46,0.73,-0.09,-0.05,-0.19,fall_right
617606,10.25,1.41,0.44,-0.19,-0.00,-0.21,fall_right
617626,10.24,1.51,0.39,-0.34,0.09,-0.23,fall_right
617646,10.00,1.63,0.80,-0.46,0.18,-0.23,fall_right
617666,9.95,1.16,1.11,-0.58,0.13,-0.20,fall_right
617686,9.59,1.76,1.40,-0.72,-0.01,-0.18,fall_right
617706,9.54,1.54,1.39,-0.83,-0.13,-0.14,fall_right
617726,9.97,1.41,1.28,-0.99,-0.21,-0.09,fall_right
617746,9.98,1.35,1.29,-0.99,-0.20,-0.08,fall_right
617766,10.08,1.19,1.52,-0.99,-0.21,-0.10,fall_right
617786,10.12,0.92,1.50,-0.95,-0.17,-0.11,fall_right
617806,10.07,0.79,1.39,-0.96,-0.17,-0.09,fall_right
617826,10.21,0.66,1.24,-0.95,-0.19,-0.09,fall_right
617846,10.25,0.43,0.90,-0.88,-0.18,-0.10,fall_right
617866,10.32,0.27,0.75,-0.78,-0.14,-0.13,fall_right
617886,10.29,0.32,0.94,-0.66,-0.10,-0.13,fall_right
617906,10.56,0.12,0.77,-0.50,-0.08,-0.17,fall_right
617926,10.29,0.33,1.07,-0.41,-0.09,-0.15,fall_right
617946,10.31,0.37,0.85,-0.30,-0.08,-0.18,fall_right
617966,10.05,0.65,0.71,-0.22,-0.08,-0.20,fall_right
617986,9.79,0.87,0.50,-0.19,-0.12,-0.22,fall_right
618006,9.89,1.10,0.78,-0.18,-0.15,-0.23,fall_right
618026,10.01,1.33,0.94,-0.16,-0.18,-0.25,fall_right
618046,10.03,1.36,0.80,-0.15,-0.22,-0.25,fall_right
618066,10.01,1.34,0.99,-0.12,-0.25,-0.24,fall_right
618086,10.00,1.30,1.14,-0.10,-0.30,-0.25,fall_right
618106,10.11,1.24,1.31,-0.09,-0.33,-0.23,fall_right
618126,9.96,1.13,1.17,-0.07,-0.38,-0.19,fall_right
618146,10.07,1.14,1.11,-0.06,-0.42,-0.14,fall_right
618166,10.09,1.20,0.93,-0.04,-0.43,-0.10,fall_right
618186,10.05,1.30,1.11,0.00,-0.44,-0.06,fall_right
618206,9.90,1.19,0.99,0.05,-0.44,-0.02,fall_right
618226,9.79,1.30,1.23,0.07,-0.50,0.03,fall_right
618246,9.84,1.27,1.24,0.10,-0.58,0.08,fall_right
618266,9.88,1.30,0.82,0.17,-0.63,0.12,fall_right
618286,9.88,1.16,0.48,0.23,-0.62,0.18,fall_right
618306,9.70,1.23,0.19,0.26,-0.59,0.21,fall_right
618326,9.67,1.34,0.19,0.32,-0.52,0.24,fall_right
618346,9.78,1.32,0.39,0.36,-0.58,0.26,fall_right
618366,9.99,1.15,-0.28,0.39,-0.65,0.27,fall_right
618386,10.08,1.12,-1.03,0.37,-0.75,0.29,fall_right
618406,9.89,0.97,-1.43,0.35,-0.77,0.32,fall_right
618426,9.61,1.02,-1.24,0.29,-0.72,0.34,fall_right
618446,9.31,1.28,-0.81,0.22,-0.68,0.35,fall_right
618466,9.36,1.56,-0.57,0.20,-0.66,0.35,fall_right
618486,9.73,1.86,-0.84,0.19,-0.64,0.34,fall_right
618506,10.18,1.85,-1.28,0.17,-0.66,0.32,fall_right
618526,10.31,1.59,-1.59,0.10,-0.65,0.28,fall_right
618546,10.03,1.13,-1.76,0.02,-0.65,0.28,fall_right
618566,9.66,0.58,-1.65,-0.03,-0.62,0.29,fall_right
618586,9.56,0.07,-1.67,-0.01,-0.58,0.28,fall_right
618606,9.47,-0.25,-1.64,0.05,-0.56,0.27,fall_right
618626,9.31,-0.50,-1.97,0.11,-0.55,0.26,fall_right
618646,9.02,-0.62,-2.24,0.10,-0.54,0.31,fall_right
618666,8.77,-0.78,-2.55,0.12,-0.52,0.35,fall_right
618686,8.54,-0.73,-2.45,0.13,-0.55,0.37,fall_right
618706,8.37,-0.94,-2.66,0.17,-0.56,0.35,fall_right
618726,8.32,-1.20,-2.72,0.16,-0.58,0.36,fall_right
618746,8.22,-1.34,-2.61,0.10,-0.62,0.42,fall_right
618766,8.92,-1.20,-2.28,0.09,-0.62,0.44,fall_right
618786,9.45,-0.93,-2.52,0.08,-0.58,0.39,fall_right
618806,9.42,-0.84,-2.91,-0.00,-0.52,0.39,fall_right
618826,8.74,-1.30,-2.95,-0.14,-0.41,0.43,fall_right
618846,8.49,-1.61,-2.41,-0.27,-0.30,0.47,fall_right
618866,8.63,-1.86,-2.45,-0.32,-0.23,0.48,fall_right
618886,8.47,-1.74,-2.37,-0.43,-0.29,0.46,fall_right
618906,8.20,-1.72,-2.79,-0.46,-0.35,0.50,fall_right
618926,8.56,-2.02,-2.73,-0.36,-0.37,0.53,fall_right
618946,9.25,-2.53,-2.73,-0.32,-0.46,0.47,fall_right
618966,9.56,-2.56,-2.95,-0.34,-0.51,0.45,fall_right
618993,9.46,-2.35,-3.53,-0.30,-0.44,0.48,fall_right
619013,9.46,-2.21,-4.00,-0.19,-0.36,0.46,fall_right
619033,9.52,-2.17,-4.54,-0.15,-0.31,0.40,fall_right
619053,9.45,-2.11,-4.84,-0.21,-0.30,0.35,fall_right
619073,9.37,-2.20,-4.50,-0.23,-0.30,0.34,fall_right
619093,9.56,-2.06,-4.07,-0.17,-0.30,0.30,fall_right
619113,9.86,-2.03,-4.21,-0.14,-0.26,0.22,fall_right
619133,9.46,-1.67,-4.40,-0.21,-0.17,0.13,fall_right
619153,9.15,-1.58,-3.94,-0.27,-0.08,0.09,fall_right
619173,9.22,-1.56,-3.06,-0.22,0.06,0.01,fall_right
619193,9.31,-1.36,-2.77,-0.17,0.22,-0.06,fall_right
619213,9.01,-1.03,-3.09,-0.18,0.27,-0.13,fall_right
619233,8.69,-0.76,-3.39,-0.12,0.31,-0.17,fall_right
619253,8.98,-0.49,-3.42,-0.07,0.25,-0.18,fall_right
619273,9.15,-0.34,-3.50,-0.08,0.25,-0.26,fall_right
619293,9.14,0.11,-2.76,-0.09,0.37,-0.29,fall_right
619313,9.29,-0.06,-2.57,-0.10,0.60,-0.24,fall_right
619333,8.82,-0.58,-1.83,-0.01,0.62,-0.21,fall_right
619353,8.20,-0.48,-3.08,-0.00,0.59,-0.15,fall_right
619373,7.76,0.59,-4.09,-0.09,0.49,0.02,fall_right
619393,6.68,1.27,-2.30,-0.07,0.08,0.28,fall_right
619413,6.14,1.06,-1.16,-0.13,-0.59,0.42,fall_right
619433,5.74,0.82,-2.25,-0.24,-0.93,0.54,fall_right
619453,5.63,0.79,-3.26,-0.39,-1.23,0.76,fall_right
619473,5.92,0.52,-3.98,-0.53,-1.61,0.97,fall_right
619493,6.73,0.16,-4.99,-0.69,-1.97,1.12,fall_right
619513,5.93,0.79,-4.61,-0.49,-2.35,1.20,fall_right
619533,7.62,-3.88,-4.89,0.36,-2.32,1.42,fall_right
619553,6.54,-0.07,-5.15,-0.46,-1.27,1.25,fall_right
619573,14.33,-5.68,-11.63,0.48,0.39,1.26,fall_right
619593,9.64,-6.08,-11.76,0.78,1.76,1.05,fall_right
619613,9.18,-2.83,-10.33,0.53,1.97,1.40,fall_right
619633,9.36,-5.14,-9.68,0.84,0.12,2.52,fall_right
619653,19.61,-6.59,-11.31,1.33,-0.45,1.84,fall_right
619673,19.36,-4.89,-7.39,0.85,-0.93,1.37,fall_right
619693,9.12,-3.00,-2.57,-0.48,-0.20,1.36,fall_right
619713,6.08,-4.97,-2.27,-0.39,1.13,1.42,fall_right
619733,7.03,-10.53,-2.08,0.21,1.48,1.47,fall_right
619753,5.23,-12.02,-2.15,0.78,1.22,1.38,fall_right
619773,6.05,-10.26,-3.69,1.70,1.38,1.77,fall_right
619793,13.32,-18.37,-11.81,2.08,2.24,1.87,fall_right
619813,16.61,-13.37,-19.61,0.83,4.07,0.85,fall_right
619833,-6.80,2.86,11.24,-1.36,-2.77,1.78,fall_right
619853,12.29,-10.67,-1.86,0.19,-4.37,3.25,fall_right
619873,12.05,-17.20,4.55,1.43,-1.74,1.30,fall_right
619893,2.94,-13.60,3.38,2.41,1.10,0.62,fall_right
619913,0.34,-11.59,-2.85,1.96,1.15,-0.14,fall_right
619933,0.38,-10.44,-2.19,0.85,0.25,0.35,fall_right
619953,2.60,-11.15,-0.70,0.70,-0.36,0.74,fall_right
619973,4.62,-11.31,-0.33,1.23,-0.16,0.73,fall_right
619993,4.51,-10.26,-1.47,1.70,0.47,0.50,fall_right
620013,3.68,-9.33,-2.51,1.68,0.84,0.36,fall_right
620033,3.19,-8.51,-2.61,1.44,0.86,0.32,fall_right
620053,2.89,-8.40,-2.00,1.14,0.70,0.21,fall_right
620073,2.88,-8.35,-1.53,0.75,0.47,0.09,fall_right
620093,3.04,-8.53,-0.85,0.44,0.25,0.00,fall_right
620113,3.58,-8.93,-0.71,0.21,0.03,-0.08,fall_right
620133,4.25,-9.20,-1.11,0.03,-0.11,-0.17,fall_right
620153,4.88,-9.04,-1.04,-0.04,-0.18,-0.23,fall_right
620173,5.32,-8.97,-0.58,-0.01,-0.18,-0.23,fall_right
620193,5.51,-9.03,-0.17,0.05,-0.05,-0.21,fall_right
620213,5.41,-8.83,0.25,0.10,0.10,-0.17,fall_right
620233,5.46,-8.88,0.04,0.18,0.17,-0.18,fall_right
620253,5.32,-8.52,0.05,0.18,0.14,-0.18,fall_right
620273,5.52,-8.23,0.35,0.10,0.09,-0.14,fall_right
620293,5.63,-8.17,0.27,0.03,0.06,-0.14,fall_right
620313,5.60,-8.27,-0.10,-0.01,0.08,-0.14,fall_right
620333,5.72,-8.53,-0.42,-0.06,0.09,-0.16,fall_right
620441,5.12,-8.97,-0.64,-0.28,-0.07,-0.19,fall_right
620460,5.10,-8.89,-0.53,-0.30,-0.09,-0.21,fall_right
620480,5.05,-9.02,-0.49,-0.33,-0.10,-0.26,fall_right
620500,5.30,-9.00,-0.72,-0.37,-0.15,-0.29,fall_right
620520,5.37,-8.82,-1.17,-0.39,-0.13,-0.32,fall_right
620540,5.39,-8.94,-0.84,-0.37,-0.03,-0.35,fall_right
620560,5.45,-9.15,-0.42,-0.36,-0.06,-0.35,fall_right
620580,5.72,-9.12,-0.79,-0.29,-0.07,-0.40,fall_right
620600,6.11,-8.85,-1.66,-0.20,0.05,-0.51,fall_right
620620,6.08,-8.58,-1.72,-0.19,0.14,-0.61,fall_right
620640,6.03,-8.49,-1.31,-0.31,0.08,-0.62,fall_right
620660,6.55,-8.40,-1.29,-0.35,0.01,-0.64,fall_right
620680,6.93,-8.39,-1.27,-0.26,0.07,-0.73,fall_right
620700,6.55,-9.20,-0.02,-0.28,-0.07,-0.86,fall_right
620720,6.44,-9.51,0.96,-0.32,-0.27,-1.08,fall_right
620740,6.79,-8.69,-0.06,-0.16,-0.39,-1.17,fall_right
620760,7.46,-7.61,-2.43,0.05,-0.38,-1.22,fall_right
620780,6.85,-6.20,-2.91,-0.02,-0.22,-1.18,fall_right
620800,5.86,-6.20,-1.87,-0.17,-0.07,-1.05,fall_right
620820,5.90,-6.56,-0.94,-0.09,0.03,-1.02,fall_right
620843,6.93,-7.19,-1.70,0.13,0.00,-1.04,fall_right
620863,7.87,-7.44,-2.63,0.25,-0.12,-1.10,fall_right
620883,8.71,-7.10,-3.18,0.29,-0.09,-1.13,fall_right
620903,8.89,-6.66,-3.12,0.24,0.03,-1.07,fall_right
620923,8.80,-6.61,-2.29,0.25,0.13,-1.11,fall_right
620943,8.00,-6.24,-1.61,0.21,0.23,-1.20,fall_right
620963,7.57,-5.64,-1.59,0.23,0.22,-1.21,fall_right
620983,7.79,-5.39,-1.60,0.29,0.16,-1.22,fall_right
621003,8.33,-5.46,-1.57,0.31,0.09,-1.26,fall_right
621023,8.74,-5.39,-1.19,0.33,0.04,-1.30,fall_right
621043,8.93,-5.51,-1.10,0.35,0.05,-1.31,fall_right
621063,9.21,-5.33,-1.02,0.37,0.13,-1.34,fall_right
621083,9.44,-5.22,-1.07,0.36,0.18,-1.41,fall_right
621103,9.32,-4.90,-0.90,0.34,0.24,-1.45,fall_right
621123,9.07,-4.77,-0.76,0.39,0.19,-1.44,fall_right
621143,9.00,-4.51,-0.57,0.42,0.12,-1.43,fall_right
621163,9.07,-4.08,-0.55,0.43,0.10,-1.46,fall_right
621183,9.17,-3.48,-0.48,0.41,0.09,-1.51,fall_right
621203,9.38,-2.95,-0.40,0.42,0.07,-1.54,fall_right
621223,9.35,-2.73,-0.71,0.36,0.13,-1.57,fall_right
621243,9.33,-2.17,-0.67,0.20,0.14,-1.50,fall_right
621263,9.35,-1.78,-0.57,0.11,0.17,-1.34,fall_right
621283,9.39,-1.45,0.16,0.12,0.13,-1.20,fall_right
621303,9.65,-1.48,0.14,0.18,0.03,-1.13,fall_right
621323,9.89,-1.28,0.14,0.24,0.00,-1.11,fall_right
621343,10.11,-0.86,0.17,0.34,0.03,-1.09,fall_right
621363,10.35,-0.26,-0.05,0.46,0.06,-1.06,fall_right
621383,10.07,0.29,0.20,0.52,0.00,-0.99,fall_right
621403,10.10,0.68,0.18,0.55,-0.09,-0.92,fall_right
621423,9.89,0.56,0.22,0.57,-0.12,-0.88,fall_right
621443,9.49,0.54,0.39,0.56,-0.08,-0.91,fall_right
621463,9.34,0.55,0.18,0.52,-0.05,-0.93,fall_right
621483,9.63,0.62,-0.32,0.45,-0.02,-0.94,fall_right
621503,9.86,0.82,-0.54,0.40,-0.10,-0.90,fall_right
621523,9.93,0.78,-0.75,0.33,-0.15,-0.83,fall_right
621543,10.04,0.62,-0.49,0.28,-0.16,-0.73,fall_right
621563,10.07,0.42,-0.35,0.25,-0.16,-0.62,fall_right
621583,10.21,0.67,-0.28,0.20,-0.14,-0.53,fall_right
621603,9.97,0.27,-0.16,0.17,-0.19,-0.51,fall_right
621623,9.96,0.83,-0.62,0.16,-0.17,-0.45,fall_right
621643,9.89,1.36,-0.45,0.16,-0.03,-0.29,fall_right
621663,10.28,2.25,-0.22,0.15,-0.16,-0.16,fall_right
621683,10.31,2.62,-0.20,0.14,-0.37,-0.05,fall_right
621703,10.40,2.90,0.29,0.20,-0.50,-0.07,fall_right
621723,10.02,2.38,1.15,0.10,-0.61,-0.08,fall_right
621743,11.62,2.53,-0.41,-0.16,-0.52,-0.17,fall_right
621763,11.47,2.68,-1.19,-0.31,-0.44,-0.29,fall_right
621783,11.16,2.35,-1.27,-0.54,-0.33,-0.30,fall_right
621803,11.24,1.68,-1.77,-0.88,-0.23,-0.30,fall_right
621823,10.74,1.23,-2.09,-1.12,-0.07,-0.27,fall_right
621843,10.32,0.65,-1.65,-1.19,-0.08,-0.11,fall_right
621863,9.68,0.22,-1.02,-1.13,-0.11,0.06,fall_right
621883,9.47,0.32,-1.14,-1.00,-0.25,0.16,fall_right
621903,9.50,0.15,-0.99,-0.82,-0.47,0.28,fall_right
621923,10.61,0.57,-1.34,-0.81,-0.65,0.35,fall_right
621943,11.21,0.71,-1.17,-0.86,-0.75,0.41,fall_right
621963,11.69,0.09,-1.33,-0.90,-0.47,0.46,fall_right
621983,11.53,-0.43,-1.87,-0.91,-0.14,0.51,fall_right
622003,11.03,-0.68,-2.05,-0.82,-0.04,0.55,fall_right
622023,10.77,-0.89,-1.30,-0.70,-0.03,0.57,fall_right
622043,10.86,-1.06,-0.96,-0.65,0.13,0.44,fall_right
622063,10.49,-1.35,-0.67,-0.62,0.23,0.30,fall_right
622083,11.26,-2.02,-0.46,-0.52,0.14,0.20,fall_right
622103,12.22,-1.86,-0.94,-0.32,0.32,0.06,fall_right
622123,12.37,-0.83,-0.99,-0.15,0.60,0.07,fall_right
622143,12.09,0.00,-0.96,-0.16,0.68,0.18,fall_right
622163,11.38,-0.18,-0.86,-0.20,0.78,0.23,fall_right
622183,10.99,0.01,-0.95,-0.25,0.94,0.30,fall_right
622203,10.32,-0.73,-0.26,-0.26,0.87,0.48,fall_right
622223,10.77,-1.07,-0.65,-0.27,0.81,0.58,fall_right
622243,10.24,-1.53,-0.79,-0.16,0.69,0.64,fall_right
622263,10.41,-2.10,-0.60,-0.07,0.63,0.63,fall_right
622283,10.04,-1.82,-1.22,0.03,0.71,0.69,fall_right
622303,9.58,-1.30,-0.86,0.16,0.52,0.74,fall_right
622323,8.95,-1.23,-0.74,0.11,0.40,0.73,fall_right
622343,8.76,-1.31,-0.03,0.03,0.29,0.61,fall_right
622363,7.88,-1.17,0.40,-0.12,0.20,0.49,fall_right
622383,7.63,-1.39,0.34,-0.31,0.29,0.29,fall_right
622403,8.39,-1.43,0.07,-0.43,0.47,0.10,fall_right
622423,8.69,-1.65,0.24,-0.42,0.55,-0.01,fall_right
622443,9.04,-1.26,0.06,-0.43,0.59,-0.18,fall_right
622463,9.50,-0.20,0.17,-0.36,0.60,-0.42,fall_right
622483,9.46,-0.45,0.29,-0.20,0.56,-0.65,fall_right
622503,10.03,0.28,0.35,-0.17,0.40,-0.73,fall_right
622523,10.85,0.83,0.88,-0.15,0.23,-0.92,fall_right
622543,11.13,0.95,1.15,0.01,0.00,-1.16,fall_right
622563,11.30,0.98,1.03,0.12,-0.01,-1.26,fall_right
622583,11.44,1.47,1.50,0.15,-0.05,-1.18,fall_right
622603,11.01,2.22,1.22,0.12,-0.13,-1.16,fall_right
622623,10.12,2.72,1.03,0.14,-0.05,-1.21,fall_right
622643,9.25,2.76,1.61,0.17,0.04,-1.21,fall_right
622663,8.26,2.71,2.09,0.15,0.07,-1.16,fall_right
622683,7.68,2.82,2.16,0.16,-0.08,-1.15,fall_right
622703,7.99,2.92,2.20,0.21,-0.23,-1.18,fall_right
622723,8.52,2.68,1.96,0.25,-0.15,-1.15,fall_right
622743,9.14,2.51,1.76,0.31,0.01,-1.14,fall_right
622763,9.23,2.47,1.20,0.39,0.11,-1.15,fall_right
622783,9.15,2.58,1.36,0.43,0.20,-1.14,fall_right
622803,9.61,2.79,1.51,0.43,0.26,-1.09,fall_right
622823,10.05,2.94,1.39,0.45,0.26,-1.06,fall_right
622843,10.23,3.01,1.06,0.47,0.24,-1.03,fall_right
622863,10.96,3.43,0.94,0.50,0.17,-0.97,fall_right
622883,12.11,3.90,1.22,0.58,0.03,-0.92,fall_right
622903,13.61,4.75,1.35,0.67,-0.03,-0.93,fall_right
622923,14.66,6.21,0.98,0.80,-0.06,-0.84,fall_right
622943,15.31,6.38,0.83,0.81,-0.16,-0.68,fall_right
622963,14.39,6.05,0.40,0.66,-0.38,-0.54,fall_right
622983,13.56,5.98,0.83,0.68,-0.49,-0.44,fall_right
623003,12.31,5.88,1.16,0.82,-0.68,-0.34,fall_right
623023,11.65,5.84,1.24,0.94,-0.82,-0.21,fall_right
623043,11.19,5.54,1.10,1.03,-0.88,-0.07,fall_right
623063,10.89,5.45,0.79,1.06,-1.01,0.06,fall_right
623083,10.79,5.11,0.12,1.11,-1.16,0.17,fall_right
623103,10.45,4.97,-0.40,1.10,-1.35,0.26,fall_right
623123,10.16,4.81,-0.58,1.08,-1.48,0.31,fall_right
623143,9.81,4.89,-1.17,1.04,-1.43,0.37,fall_right
623163,10.27,4.75,-1.73,0.89,-1.32,0.49,fall_right
623183,10.53,4.70,-2.23,0.72,-1.28,0.46,fall_right
623203,10.59,4.69,-2.47,0.57,-1.29,0.43,fall_right
623223,11.18,4.23,-2.33,0.47,-1.20,0.31,fall_right
623243,10.57,4.97,-2.82,0.32,-1.09,0.29,fall_right
623263,11.03,4.43,-3.35,0.18,-0.86,0.36,fall_right
623283,11.24,4.13,-3.07,0.04,-0.63,0.40,fall_right
623303,11.43,3.95,-2.99,-0.15,-0.44,0.44,fall_right
623323,10.61,3.56,-2.93,-0.22,-0.28,0.48,fall_right
623343,10.14,3.21,-2.37,-0.21,-0.14,0.49,fall_right
623363,8.92,2.33,-1.99,-0.19,0.08,0.48,fall_right
623383,8.18,2.01,-1.05,-0.21,0.34,0.43,fall_right
623403,6.99,1.69,-0.70,-0.14,0.58,0.37,fall_right
623423,5.48,1.52,-0.20,-0.10,0.79,0.41,fall_right
623443,4.25,1.52,-0.17,-0.13,0.99,0.48,fall_right
623463,3.53,1.64,-0.49,-0.19,1.14,0.57,fall_right
623483,3.25,2.31,-1.33,-0.34,1.28,0.63,fall_right
623503,3.19,2.64,-1.96,-0.56,1.41,0.67,fall_right
623523,3.18,2.26,-2.17,-0.64,1.38,0.64,fall_right
623543,3.49,2.16,-2.90,-0.53,1.20,0.43,fall_right
623563,4.64,3.00,-2.84,-0.57,1.00,0.30,fall_right
623583,5.35,3.52,-2.69,-0.71,0.82,0.22,fall_right
623603,6.05,3.10,-2.04,-0.69,0.50,0.16,fall_right
623623,7.28,3.47,-1.44,-0.58,0.25,0.03,fall_right
623643,8.29,2.95,-1.09,-0.60,0.09,-0.04,fall_right
623663,9.20,2.75,-1.44,-0.67,-0.11,-0.07,fall_right
623683,10.11,2.62,-1.94,-0.75,-0.36,0.01,fall_right
623703,10.91,2.46,-3.07,-0.73,-0.54,0.06,fall_right
623723,11.18,2.00,-3.62,-0.68,-0.46,0.11,fall_right
623743,10.85,1.83,-2.87,-0.69,-0.21,0.12,fall_right
623763,10.23,2.02,-1.66,-0.51,-0.07,-0.03,fall_right
623783,9.43,2.47,-0.79,-0.38,-0.07,-0.08,fall_right
623803,9.05,2.62,0.05,-0.34,-0.15,-0.06,fall_right
623823,9.07,2.62,0.10,-0.38,-0.18,-0.02,fall_right
623843,9.02,2.65,0.01,-0.38,-0.22,0.05,fall_right
623863,9.19,2.41,-0.26,-0.28,-0.23,0.07,fall_right
